group,compressor,subset,mean,std,count
YATSERVER|BINCSVL2|BCLEAN,entropy,0-30 repetições,1.9125044981638588,0.8261588717594155,30
YATSERVER|BINCSVL2|BCLEAN,heif,0-10 repetições,452.56273701190946,5.999268790293228,10
YATSERVER|BINCSVL2|BCLEAN,heif,0-30 repetições,451.3952891508738,4.233561313784531,30
YATSERVER|BINCSVL2|BCLEAN,ppmd,0-10 repetições,1.30565972328186,0.021602248894498945,10
YATSERVER|BINCSVL2|BCLEAN,ppmd,0-30 repetições,1.3916390577952062,0.2544667478155417,30
YATSERVER|BINCSVL2|BCLEAN,zlib,0-10 repetições,0.48561909198760944,0.007692271159433384,10
YATSERVER|BINCSVL2|BCLEAN,zlib,0-30 repetições,0.48551473617553664,0.006456956202378327,30
YATSERVER|BINCSVL2|INFINITE,entropy,0-10 repetições,2.136338829994201,1.3733104841451766,10
YATSERVER|BINCSVL2|INFINITE,entropy,0-30 repetições,1.7098478555679317,1.0008583400994466,30
YATSERVER|BINCSVL2|INFINITE,heif,0-10 repetições,113.60588164329529,3.921260313366174,10
YATSERVER|BINCSVL2|INFINITE,heif,0-30 repetições,113.08199558258056,2.710473076636038,30
YATSERVER|BINCSVL2|INFINITE,ppmd,0-10 repetições,1.3725007295608518,0.10170426830864143,10
YATSERVER|BINCSVL2|INFINITE,ppmd,0-30 repetições,1.4876036405563349,0.46716469268694943,30
YATSERVER|BINCSVL2|INFINITE,zlib,0-10 repetições,0.6168667316436762,0.007717981887156229,10
YATSERVER|BINCSVL2|INFINITE,zlib,0-30 repetições,0.6326310555140172,0.043528244206377804,30
YATSERVER|BINCSVL2|MONO,entropy,0-10 repetições,6.601733016967773,2.398037967304059,10
YATSERVER|BINCSVL2|MONO,entropy,0-30 repetições,5.161662292480469,1.8683942407942407,30
YATSERVER|BINCSVL2|MONO,heif,0-10 repetições,214.41521701812744,39.518194222451584,10
YATSERVER|BINCSVL2|MONO,heif,0-30 repetições,193.59031901359558,26.751301524718386,30
YATSERVER|BINCSVL2|MONO,ppmd,0-10 repetições,1.6032836437225337,0.5481990944200034,10
YATSERVER|BINCSVL2|MONO,ppmd,0-30 repetições,1.4945136070251464,0.4536423461083051,30
YATSERVER|BINCSVL2|MONO,zlib,0-10 repetições,0.792213463783264,0.15033525393357494,10
YATSERVER|BINCSVL2|MONO,zlib,0-30 repetições,0.7622081995010372,0.0923022377660036,30
YATSERVER|BINCSVL2|NOBREAK,entropy,0-10 repetições,22.63060827255249,1.9072589103402502,10
YATSERVER|BINCSVL2|NOBREAK,entropy,0-30 repetições,21.43743543624878,2.087583610806798,30
YATSERVER|BINCSVL2|NOBREAK,heif,0-10 repetições,98.86796901226043,2.195790429137766,10
YATSERVER|BINCSVL2|NOBREAK,heif,0-30 repetições,98.47831412951152,2.14965891550275,30
YATSERVER|BINCSVL2|NOBREAK,ppmd,0-10 repetições,7.184919691085815,1.2259437968131648,10
YATSERVER|BINCSVL2|NOBREAK,ppmd,0-30 repetições,6.900999744733174,1.1300743254370498,30
YATSERVER|BINCSVL2|NOBREAK,zlib,0-10 repetições,1.2267465114593503,0.022060367768884176,10
YATSERVER|BINCSVL2|NOBREAK,zlib,0-30 repetições,1.2379489819208775,0.04011275514060465,30
YATSERVER|BINCSVL2|SLEEP,entropy,0-10 repetições,2.742185091972351,0.978455291254834,10
YATSERVER|BINCSVL2|SLEEP,entropy,0-30 repetições,2.923163119951884,0.9972296526529741,30
YATSERVER|BINCSVL2|SLEEP,heif,0-10 repetições,148.5286879301071,3.5673790202865114,10
YATSERVER|BINCSVL2|SLEEP,heif,0-30 repetições,147.46492108503978,3.7498531288709764,30
YATSERVER|BINCSVL2|SLEEP,ppmd,0-10 repetições,1.6170191287994382,0.9883917440403377,10
YATSERVER|BINCSVL2|SLEEP,ppmd,0-30 repetições,1.57458279132843,0.7858760741964887,30
YATSERVER|BINCSVL2|SLEEP,zlib,0-10 repetições,1.2313478708267207,0.027605211170505548,10
YATSERVER|BINCSVL2|SLEEP,zlib,0-30 repetições,1.2329507191975906,0.028883456967404627,30
YATSERVER|BINCSVL2|SWAP,entropy,0-10 repetições,3.651274871826172,1.9335190196556757,10
YATSERVER|BINCSVL2|SWAP,entropy,0-30 repetições,2.7674321810404456,1.3801984201643758,30
YATSERVER|BINCSVL2|SWAP,heif,0-10 repetições,82.16445555686951,1.5586569232216296,10
YATSERVER|BINCSVL2|SWAP,heif,0-30 repetições,82.08020904858907,1.59524449874584,30
YATSERVER|BINCSVL2|SWAP,ppmd,0-10 repetições,2.4948903560638427,0.9996278985915393,10
YATSERVER|BINCSVL2|SWAP,ppmd,0-30 repetições,2.4580840110778803,0.9772746373551192,30
YATSERVER|BINCSVL2|SWAP,zlib,0-10 repetições,3.1534384012222287,0.08069984455953386,10
YATSERVER|BINCSVL2|SWAP,zlib,0-30 repetições,3.1538680632909135,0.06532222489441253,30
YATSERVER|BINCSVL2|UNLOCK,entropy,0-10 repetições,6.653822731971741,1.1085178194031506,10
YATSERVER|BINCSVL2|UNLOCK,entropy,0-30 repetições,6.398574662208557,1.3379519969543012,30
YATSERVER|BINCSVL2|UNLOCK,heif,0-10 repetições,221.50896413326262,2.4647345418107025,10
YATSERVER|BINCSVL2|UNLOCK,heif,0-30 repetições,221.76161114374796,2.607190982217188,30
YATSERVER|BINCSVL2|UNLOCK,ppmd,0-10 repetições,1.8407322168350215,0.4466652873620409,10
YATSERVER|BINCSVL2|UNLOCK,ppmd,0-30 repetições,1.9696539163589475,0.7392208958386021,30
YATSERVER|BINCSVL2|UNLOCK,zlib,0-10 repetições,0.48873174190521207,0.009536286404221578,10
YATSERVER|BINCSVL2|UNLOCK,zlib,0-30 repetições,0.48947865962982134,0.015427435957237572,30
YATSERVER|BINCSVL3|ALTCONTROL,entropy,0-10 repetições,0.9957024097442625,0.07660994821785676,10
YATSERVER|BINCSVL3|ALTCONTROL,entropy,0-30 repetições,1.026292498906453,0.2377275030348729,30
YATSERVER|BINCSVL3|ALTCONTROL,heif,0-10 repetições,39.333743000030516,1.3678743247136742,10
YATSERVER|BINCSVL3|ALTCONTROL,heif,0-30 repetições,39.22909004688263,1.4201313868851095,30
YATSERVER|BINCSVL3|ALTCONTROL,ppmd,0-10 repetições,20.61759760379791,1.4593677257266562,10
YATSERVER|BINCSVL3|ALTCONTROL,ppmd,0-30 repetições,20.51786864598592,1.3127504312326268,30
YATSERVER|BINCSVL3|ALTCONTROL,zlib,0-10 repetições,6.391791772842407,0.2626356673768738,10
YATSERVER|BINCSVL3|ALTCONTROL,zlib,0-30 repetições,6.341215435663859,0.1546281363545015,30
YATSERVER|BINCSVL3|BCLEAN,entropy,0-10 repetições,1.1775214672088619,0.5598913878835338,10
YATSERVER|BINCSVL3|BCLEAN,entropy,0-30 repetições,1.1286942640940345,0.4707044931222577,30
YATSERVER|BINCSVL3|BCLEAN,heif,0-10 repetições,139.06748266220092,3.217101542503621,10
YATSERVER|BINCSVL3|BCLEAN,heif,0-30 repetições,139.09830792744955,2.815178233141647,30
YATSERVER|BINCSVL3|BCLEAN,ppmd,0-10 repetições,1.4148047447204586,0.41929024532003906,10
YATSERVER|BINCSVL3|BCLEAN,ppmd,0-30 repetições,1.4022548357645666,0.3957191997900906,30
YATSERVER|BINCSVL3|BCLEAN,zlib,0-10 repetições,0.6500176191329952,0.022785892828149672,10
YATSERVER|BINCSVL3|BCLEAN,zlib,0-30 repetições,0.6404947121938065,0.01591296147517916,30
YATSERVER|BINCSVL3|INFINITE,entropy,0-10 repetições,1.2677111625671382,0.045718120744875204,10
YATSERVER|BINCSVL3|INFINITE,entropy,0-30 repetições,1.4410241365432734,0.631527592188765,30
YATSERVER|BINCSVL3|INFINITE,heif,0-10 repetições,664.07473154068,9.10244996469511,10
YATSERVER|BINCSVL3|INFINITE,heif,0-30 repetições,662.5856870492299,9.413577481542415,30
YATSERVER|BINCSVL3|INFINITE,ppmd,0-10 repetições,1.36865541934967,0.20019883289836507,10
YATSERVER|BINCSVL3|INFINITE,ppmd,0-30 repetições,1.5817901849746703,0.8038838378269332,30
YATSERVER|BINCSVL3|INFINITE,zlib,0-10 repetições,0.4944900035858148,0.003998197452209988,10
YATSERVER|BINCSVL3|INFINITE,zlib,0-30 repetições,0.49944330851236934,0.018165891077619113,30
YATSERVER|BINCSVL3|MONO,entropy,0-10 repetições,1.520183706283569,0.02020939390188833,10
YATSERVER|BINCSVL3|MONO,entropy,0-30 repetições,1.6843617916107172,0.45927132439498847,30
YATSERVER|BINCSVL3|MONO,heif,0-10 repetições,77.93925008773803,1.9342735368613835,10
YATSERVER|BINCSVL3|MONO,heif,0-30 repetições,77.28123618761698,1.7007169660956274,30
YATSERVER|BINCSVL3|MONO,ppmd,0-10 repetições,2.0266684770584105,0.9850732939615737,10
YATSERVER|BINCSVL3|MONO,ppmd,0-30 repetições,1.9659766753514605,0.8369983108486919,30
YATSERVER|BINCSVL3|MONO,zlib,0-10 repetições,0.49325630664825404,0.007606519222336731,10
YATSERVER|BINCSVL3|MONO,zlib,0-30 repetições,0.4970285336176551,0.01626061660145418,30
YATSERVER|BINCSVL3|NOBREAK,entropy,0-10 repetições,1.9700168132781979,0.4356764261179656,10
YATSERVER|BINCSVL3|NOBREAK,entropy,0-30 repetições,2.047678216298421,0.6918987274021476,30
YATSERVER|BINCSVL3|NOBREAK,heif,0-10 repetições,138.69548480510713,2.385377428026293,10
YATSERVER|BINCSVL3|NOBREAK,heif,0-30 repetições,138.27360492547353,2.161082817857275,30
YATSERVER|BINCSVL3|NOBREAK,ppmd,0-10 repetições,5.12346351146698,0.6323482280708351,10
YATSERVER|BINCSVL3|NOBREAK,ppmd,0-30 repetições,5.483763281504313,1.2458892690744292,30
YATSERVER|BINCSVL3|NOBREAK,zlib,0-10 repetições,4.194290328025818,0.0760834462277448,10
YATSERVER|BINCSVL3|NOBREAK,zlib,0-30 repetições,4.214841890335083,0.07276032411697556,30
YATSERVER|BINCSVL3|SLEEP,entropy,0-10 repetições,1.3774734497070307,0.4175008552484881,10
YATSERVER|BINCSVL3|SLEEP,entropy,0-30 repetições,1.4092881361643468,0.399252493588332,30
YATSERVER|BINCSVL3|SLEEP,heif,0-10 repetições,194.31539981365205,4.13500523642075,10
YATSERVER|BINCSVL3|SLEEP,heif,0-30 repetições,192.9723183075587,2.943863764806316,30
YATSERVER|BINCSVL3|SLEEP,ppmd,0-10 repetições,1.5677881240844722,1.011114884290722,10
YATSERVER|BINCSVL3|SLEEP,ppmd,0-30 repetições,1.4681089560190832,0.6234333050232396,30
YATSERVER|BINCSVL3|SLEEP,zlib,0-10 repetições,0.7828576326370236,0.01101141019072227,10
YATSERVER|BINCSVL3|SLEEP,zlib,0-30 repetições,0.7818265676498408,0.017801724352284574,30
YATSERVER|BINCSVL3|SWAP,entropy,0-10 repetições,1.2922860622406003,1.0027208034865724,10
YATSERVER|BINCSVL3|SWAP,entropy,0-30 repetições,1.1632672389348346,0.616233993108216,30
YATSERVER|BINCSVL3|SWAP,heif,0-10 repetições,137.51033527851104,1.5836481789290153,10
YATSERVER|BINCSVL3|SWAP,heif,0-30 repetições,137.04322193463642,1.7227227660423658,30
YATSERVER|BINCSVL3|SWAP,ppmd,0-10 repetições,1.2658127784729,0.011036550891557325,10
YATSERVER|BINCSVL3|SWAP,ppmd,0-30 repetições,1.4795935710271195,0.6255022237710472,30
YATSERVER|BINCSVL3|SWAP,zlib,0-10 repetições,0.5015177965164178,0.013283435218929893,10
YATSERVER|BINCSVL3|SWAP,zlib,0-30 repetições,0.4937190532684321,0.010602402288315127,30
YATSERVER|BINCSVL3|UNLOCK,entropy,0-10 repetições,5.782008099555969,1.035173041227093,10
YATSERVER|BINCSVL3|UNLOCK,entropy,0-30 repetições,5.840150094032287,1.0625032213107675,30
YATSERVER|BINCSVL3|UNLOCK,heif,0-10 repetições,64.21658945083618,1.1769226237742119,10
YATSERVER|BINCSVL3|UNLOCK,heif,0-30 repetições,64.47655435403188,0.8660723042915077,30
YATSERVER|BINCSVL3|UNLOCK,ppmd,0-10 repetições,8.00733151435852,1.366720005222849,10
YATSERVER|BINCSVL3|UNLOCK,ppmd,0-30 repetições,8.023117796579998,1.2676659056353392,30
YATSERVER|BINCSVL3|UNLOCK,zlib,0-10 repetições,2.1428939342498774,0.04615030565441657,10
YATSERVER|BINCSVL3|UNLOCK,zlib,0-30 repetições,2.1758882204691563,0.11407993368230263,30
YATSERVER|BINCSVM1|ALTCONTROL,entropy,0-10 repetições,1.1967360258102413,0.5564469505016678,10
YATSERVER|BINCSVM1|ALTCONTROL,entropy,0-30 repetições,1.1477889537811274,0.3939605505315605,30
YATSERVER|BINCSVM1|ALTCONTROL,heif,0-10 repetições,95.05585792064667,1.5048955751553632,10
YATSERVER|BINCSVM1|ALTCONTROL,heif,0-30 repetições,94.84147005875906,1.4532435338493788,30
YATSERVER|BINCSVM1|ALTCONTROL,ppmd,0-10 repetições,21.136994576454164,1.28039289274757,10
YATSERVER|BINCSVM1|ALTCONTROL,ppmd,0-30 repetições,20.64662714799245,1.457822036446434,30
YATSERVER|BINCSVM1|ALTCONTROL,zlib,0-10 repetições,6.488484907150268,0.11492824705190607,10
YATSERVER|BINCSVM1|ALTCONTROL,zlib,0-30 repetições,6.4773451566696165,0.09582110998794484,30
YATSERVER|BINCSVM1|BCLEAN,entropy,0-10 repetições,1.1568310976028435,0.4141248272642966,10
YATSERVER|BINCSVM1|BCLEAN,entropy,0-30 repetições,1.1399350643157955,0.34697825897239337,30
YATSERVER|BINCSVM1|BCLEAN,heif,0-10 repetições,327.3546240568161,3.2764718897432825,10
YATSERVER|BINCSVM1|BCLEAN,heif,0-30 repetições,326.4335430622101,3.1889992143998747,30
YATSERVER|BINCSVM1|BCLEAN,ppmd,0-10 repetições,1.5009289979934688,0.43369351271433537,10
YATSERVER|BINCSVM1|BCLEAN,ppmd,0-30 repetições,1.4088617801666257,0.34650220322137015,30
YATSERVER|BINCSVM1|BCLEAN,zlib,0-10 repetições,0.6539626836776729,0.012344839359062052,10
YATSERVER|BINCSVM1|BCLEAN,zlib,0-30 repetições,0.650516581535339,0.010408006529694263,30
YATSERVER|BINCSVM1|INFINITE,entropy,0-10 repetições,1.3417348623275753,0.06080472605468431,10
YATSERVER|BINCSVM1|INFINITE,entropy,0-30 repetições,1.4590330123901365,0.4861443280514238,30
YATSERVER|BINCSVM1|INFINITE,heif,0-10 repetições,212.23239448070527,3.784321589016343,10
YATSERVER|BINCSVM1|INFINITE,heif,0-30 repetições,214.97913312911987,4.7331697419602765,30
YATSERVER|BINCSVM1|INFINITE,ppmd,0-10 repetições,1.5609937906265254,0.6897004425655544,10
YATSERVER|BINCSVM1|INFINITE,ppmd,0-30 repetições,1.4935742934544878,0.6882911612879015,30
YATSERVER|BINCSVM1|INFINITE,zlib,0-10 repetições,0.5054423570632933,0.010046937379426553,10
YATSERVER|BINCSVM1|INFINITE,zlib,0-30 repetições,0.502167161305745,0.010932598101060656,30
YATSERVER|BINCSVM1|MONO,entropy,0-10 repetições,1.3490817785263058,1.0237337720706545,10
YATSERVER|BINCSVM1|MONO,entropy,0-30 repetições,1.221003127098083,0.6854935196748554,30
YATSERVER|BINCSVM1|MONO,heif,0-10 repetições,151.6841737508774,2.0421610159068235,10
YATSERVER|BINCSVM1|MONO,heif,0-30 repetições,151.9396598895391,2.462353654903032,30
YATSERVER|BINCSVM1|MONO,ppmd,0-10 repetições,1.4819607257843015,0.5518012507632518,10
YATSERVER|BINCSVM1|MONO,ppmd,0-30 repetições,1.4786000013351435,0.4447867694344313,30
YATSERVER|BINCSVM1|MONO,zlib,0-10 repetições,0.6435059070587152,0.01849783205259317,10
YATSERVER|BINCSVM1|MONO,zlib,0-30 repetições,0.6480379263559972,0.02037847276096943,30
YATSERVER|BINCSVM1|NOBREAK,entropy,0-10 repetições,17.34492301940918,1.5314074471591472,10
YATSERVER|BINCSVM1|NOBREAK,entropy,0-30 repetições,17.691777261098228,1.5067225986835384,30
YATSERVER|BINCSVM1|NOBREAK,heif,0-10 repetições,135.933412194252,4.706645705106983,10
YATSERVER|BINCSVM1|NOBREAK,heif,0-30 repetições,134.29707508881887,3.1730750178897353,30
YATSERVER|BINCSVM1|NOBREAK,ppmd,0-10 repetições,19.25221481323242,1.6470480428368324,10
YATSERVER|BINCSVM1|NOBREAK,ppmd,0-30 repetições,19.299887228012086,1.4304423655236977,30
YATSERVER|BINCSVM1|NOBREAK,zlib,0-10 repetições,5.460884356498719,0.07415703288376425,10
YATSERVER|BINCSVM1|NOBREAK,zlib,0-30 repetições,5.464412768681844,0.08858517647186818,30
YATSERVER|BINCSVM1|SLEEP,entropy,0-10 repetições,1.8204225778579708,0.5117322116439368,10
YATSERVER|BINCSVM1|SLEEP,entropy,0-30 repetições,1.8208771864573159,0.6330567338358396,30
YATSERVER|BINCSVM1|SLEEP,heif,0-10 repetições,170.9444167137146,2.8076144275883297,10
YATSERVER|BINCSVM1|SLEEP,heif,0-30 repetições,169.96653033892315,2.803923065484054,30
YATSERVER|BINCSVM1|SLEEP,ppmd,0-10 repetições,1.8657054662704464,0.42118078133791004,10
YATSERVER|BINCSVM1|SLEEP,ppmd,0-30 repetições,1.8796760718027747,0.5057043907277324,30
YATSERVER|BINCSVM1|SLEEP,zlib,0-10 repetições,0.6461540222167965,0.00974630842128104,10
YATSERVER|BINCSVM1|SLEEP,zlib,0-30 repetições,0.6439007679621375,0.008050931214854532,30
YATSERVER|BINCSVM1|SWAP,entropy,0-10 repetições,3.662028264999389,0.5895357786815209,10
YATSERVER|BINCSVM1|SWAP,entropy,0-30 repetições,3.7909314473470053,0.9456713215055559,30
YATSERVER|BINCSVM1|SWAP,heif,0-10 repetições,133.0781967639923,1.0883837796520115,10
YATSERVER|BINCSVM1|SWAP,heif,0-30 repetições,134.1568028608958,2.5006605682637995,30
YATSERVER|BINCSVM1|SWAP,ppmd,0-10 repetições,3.8174437999725344,0.7971489322787655,10
YATSERVER|BINCSVM1|SWAP,ppmd,0-30 repetições,3.762682636578878,0.8269707673606291,30
YATSERVER|BINCSVM1|SWAP,zlib,0-10 repetições,3.2217267751693726,0.029062569539134976,10
YATSERVER|BINCSVM1|SWAP,zlib,0-30 repetições,3.2280647039413446,0.029898531544336384,30
YATSERVER|BINCSVM1|UNLOCK,entropy,0-10 repetições,4.7120565414428714,0.9740566871885641,10
YATSERVER|BINCSVM1|UNLOCK,entropy,0-30 repetições,4.830036560694377,1.1205575813240292,30
YATSERVER|BINCSVM1|UNLOCK,heif,0-10 repetições,124.77474303245545,15.18047430338929,10
YATSERVER|BINCSVM1|UNLOCK,heif,0-30 repetições,119.66526772181193,10.084411256434448,30
YATSERVER|BINCSVM1|UNLOCK,ppmd,0-10 repetições,1.6250135183334347,0.991003530426163,10
YATSERVER|BINCSVM1|UNLOCK,ppmd,0-30 repetições,1.47869549592336,0.6235699579970847,30
YATSERVER|BINCSVM1|UNLOCK,zlib,0-10 repetições,0.5081807851791378,0.009821450342488608,10
YATSERVER|BINCSVM1|UNLOCK,zlib,0-30 repetições,0.5200545628865556,0.037574511636392666,30
YATSERVER|BINCSVM2|ALTCONTROL,entropy,0-10 repetições,1.0188605070114134,0.052606921882665754,10
YATSERVER|BINCSVM2|ALTCONTROL,entropy,0-30 repetições,1.082288297017415,0.2582004794630254,30
YATSERVER|BINCSVM2|ALTCONTROL,heif,0-10 repetições,142.31228971481323,2.2635415101393184,10
YATSERVER|BINCSVM2|ALTCONTROL,heif,0-30 repetições,141.48584057490032,2.1608412650642053,30
YATSERVER|BINCSVM2|ALTCONTROL,ppmd,0-10 repetições,20.942480039596557,1.1329696014884236,10
YATSERVER|BINCSVM2|ALTCONTROL,ppmd,0-30 repetições,21.23953362305959,1.4597307499957013,30
YATSERVER|BINCSVM2|ALTCONTROL,zlib,0-10 repetições,6.50456931591034,0.09652217431947785,10
YATSERVER|BINCSVM2|ALTCONTROL,zlib,0-30 repetições,6.523328145345052,0.07189659478857087,30
YATSERVER|BINCSVM2|BCLEAN,entropy,0-10 repetições,1.2531805038452144,0.6723388516324154,10
YATSERVER|BINCSVM2|BCLEAN,entropy,0-30 repetições,1.1776763598124185,0.5340749919453137,30
YATSERVER|BINCSVM2|BCLEAN,heif,0-10 repetições,118.03809626102448,2.618430508970735,10
YATSERVER|BINCSVM2|BCLEAN,heif,0-30 repetições,117.02285582224528,2.3450429260956143,30
YATSERVER|BINCSVM2|BCLEAN,ppmd,0-10 repetições,1.5416437864303585,0.6160609266971648,10
YATSERVER|BINCSVM2|BCLEAN,ppmd,0-30 repetições,1.6345632791519162,0.7354286512906132,30
YATSERVER|BINCSVM2|BCLEAN,zlib,0-10 repetições,0.519832634925842,0.015089180938171421,10
YATSERVER|BINCSVM2|BCLEAN,zlib,0-30 repetições,0.5212610801060991,0.015046336092053492,30
YATSERVER|BINCSVM2|INFINITE,entropy,0-10 repetições,1.370675992965698,1.0102180489996766,10
YATSERVER|BINCSVM2|INFINITE,entropy,0-30 repetições,1.2448101917902625,0.8072500938676531,30
YATSERVER|BINCSVM2|INFINITE,heif,0-10 repetições,230.89109737873076,1.7370944584680328,10
YATSERVER|BINCSVM2|INFINITE,heif,0-30 repetições,233.22689247926075,3.5505290998069556,30
YATSERVER|BINCSVM2|INFINITE,ppmd,0-10 repetições,2.472759318351746,1.0422534677205118,10
YATSERVER|BINCSVM2|INFINITE,ppmd,0-30 repetições,2.5003723462422687,0.950508188557804,30
YATSERVER|BINCSVM2|INFINITE,zlib,0-10 repetições,0.8022131919860837,0.022395751160401135,10
YATSERVER|BINCSVM2|INFINITE,zlib,0-30 repetições,0.7974146445592242,0.018743528934798154,30
YATSERVER|BINCSVM2|MONO,entropy,0-10 repetições,1.328705024719238,0.6887820475824794,10
YATSERVER|BINCSVM2|MONO,entropy,0-30 repetições,1.2553639332453408,0.6974922800505745,30
YATSERVER|BINCSVM2|MONO,heif,0-10 repetições,133.7761727809906,2.217405599380223,10
YATSERVER|BINCSVM2|MONO,heif,0-30 repetições,134.21494650046031,2.3014683213755553,30
YATSERVER|BINCSVM2|MONO,ppmd,0-10 repetições,2.011851072311401,0.9917874047659163,10
YATSERVER|BINCSVM2|MONO,ppmd,0-30 repetições,1.9867268641789753,0.882621585987142,30
YATSERVER|BINCSVM2|MONO,zlib,0-10 repetições,0.6484965562820431,0.00933656828295325,10
YATSERVER|BINCSVM2|MONO,zlib,0-30 repetições,0.657756129900614,0.026021149120971216,30
YATSERVER|BINCSVM2|NOBREAK,entropy,0-10 repetições,6.045244979858398,0.6482671026975628,10
YATSERVER|BINCSVM2|NOBREAK,entropy,0-30 repetições,6.1959049542744955,1.039338141578373,30
YATSERVER|BINCSVM2|NOBREAK,heif,0-10 repetições,85.29160289764404,1.6703821240304575,10
YATSERVER|BINCSVM2|NOBREAK,heif,0-30 repetições,85.99946303367615,1.885364499376504,30
YATSERVER|BINCSVM2|NOBREAK,ppmd,0-10 repetições,11.172634553909301,1.279070666992434,10
YATSERVER|BINCSVM2|NOBREAK,ppmd,0-30 repetições,11.340598193804423,1.2781881388729937,30
YATSERVER|BINCSVM2|NOBREAK,zlib,0-10 repetições,1.7923048734664913,0.03251215252857607,10
YATSERVER|BINCSVM2|NOBREAK,zlib,0-30 repetições,1.7964535872141516,0.028519777909694007,30
YATSERVER|BINCSVM2|SLEEP,entropy,0-10 repetições,1.937966442108154,0.9836090848822117,10
YATSERVER|BINCSVM2|SLEEP,entropy,0-30 repetições,1.838727784156799,0.8245083353201484,30
YATSERVER|BINCSVM2|SLEEP,heif,0-10 repetições,85.70227072238922,2.755027551453761,10
YATSERVER|BINCSVM2|SLEEP,heif,0-30 repetições,85.41113398869832,2.3390892785052557,30
YATSERVER|BINCSVM2|SLEEP,ppmd,0-10 repetições,1.4682796478271478,0.2948833146045685,10
YATSERVER|BINCSVM2|SLEEP,ppmd,0-30 repetições,1.6291444937388098,0.6781526212522209,30
YATSERVER|BINCSVM2|SLEEP,zlib,0-10 repetições,0.8157060861587521,0.015801998475215722,10
YATSERVER|BINCSVM2|SLEEP,zlib,0-30 repetições,0.811410562197367,0.01744957907924449,30
YATSERVER|BINCSVM2|SWAP,entropy,0-10 repetições,8.427380585670472,1.605349942272465,10
YATSERVER|BINCSVM2|SWAP,entropy,0-30 repetições,8.223798894882203,1.3492672921469846,30
YATSERVER|BINCSVM2|SWAP,heif,0-10 repetições,276.3321344614029,4.089687115484845,10
YATSERVER|BINCSVM2|SWAP,heif,0-30 repetições,277.7647975683212,5.055785675081302,30
YATSERVER|BINCSVM2|SWAP,ppmd,0-10 repetições,3.1546654462814328,1.1160002371541802,10
YATSERVER|BINCSVM2|SWAP,ppmd,0-30 repetições,3.1115046103795367,1.0719829371378415,30
YATSERVER|BINCSVM2|SWAP,zlib,0-10 repetições,2.8431548595428464,0.03069019243783045,10
YATSERVER|BINCSVM2|SWAP,zlib,0-30 repetições,2.8394906441370646,0.06563484399429821,30
YATSERVER|BINCSVM2|UNLOCK,entropy,0-10 repetições,10.780744242668153,1.6892560023477863,10
YATSERVER|BINCSVM2|UNLOCK,entropy,0-30 repetições,10.656325205167134,1.4671357907180884,30
YATSERVER|BINCSVM2|UNLOCK,heif,0-10 repetições,100.9078650712967,2.17115407332379,10
YATSERVER|BINCSVM2|UNLOCK,heif,0-30 repetições,100.44104353586833,1.8914782087205564,30
YATSERVER|BINCSVM2|UNLOCK,ppmd,0-10 repetições,1.3093204498291013,0.04819920111164258,10
YATSERVER|BINCSVM2|UNLOCK,ppmd,0-30 repetições,1.458432070414225,0.4535460768221916,30
YATSERVER|BINCSVM2|UNLOCK,zlib,0-10 repetições,1.6214992761611935,0.021907483274830712,10
YATSERVER|BINCSVM2|UNLOCK,zlib,0-30 repetições,1.6197919527689613,0.05240525639356235,30
YATSERVER|BINCSVM3|ALTCONTROL,entropy,0-10 repetições,1.0547106504440305,0.097471531224306,10
YATSERVER|BINCSVM3|ALTCONTROL,entropy,0-30 repetições,1.059986074765523,0.2534981704749285,30
YATSERVER|BINCSVM3|ALTCONTROL,heif,0-10 repetições,54.4877506017685,1.5752625201989843,10
YATSERVER|BINCSVM3|ALTCONTROL,heif,0-30 repetições,54.34303770065308,1.9248004235593157,30
YATSERVER|BINCSVM3|ALTCONTROL,ppmd,0-10 repetições,20.199184608459472,1.5320179295081924,10
YATSERVER|BINCSVM3|ALTCONTROL,ppmd,0-30 repetições,20.13231348991394,1.5067291209123217,30
YATSERVER|BINCSVM3|ALTCONTROL,zlib,0-10 repetições,6.248935651779175,0.07539993370095802,10
YATSERVER|BINCSVM3|ALTCONTROL,zlib,0-30 repetições,6.22990566889445,0.0564173359710554,30
YATSERVER|BINCSVM3|BCLEAN,entropy,0-10 repetições,1.4126635789871211,0.9819062778822399,10
YATSERVER|BINCSVM3|BCLEAN,entropy,0-30 repetições,1.2102741718292231,0.6199154673174959,30
YATSERVER|BINCSVM3|BCLEAN,heif,0-10 repetições,134.41622767448425,1.8612735938006737,10
YATSERVER|BINCSVM3|BCLEAN,heif,0-30 repetições,134.834228738149,5.306481154405799,30
YATSERVER|BINCSVM3|BCLEAN,ppmd,0-10 repetições,1.638317847251892,1.0123145402411218,10
YATSERVER|BINCSVM3|BCLEAN,ppmd,0-30 repetições,1.4582252343495685,0.6270628337126497,30
YATSERVER|BINCSVM3|BCLEAN,zlib,0-10 repetições,0.6227081060409543,0.013180110506291875,10
YATSERVER|BINCSVM3|BCLEAN,zlib,0-30 repetições,0.6209191322326656,0.010572811473806969,30
YATSERVER|BINCSVM3|INFINITE,entropy,0-10 repetições,1.409496164321899,1.0579374137544313,10
YATSERVER|BINCSVM3|INFINITE,entropy,0-30 repetições,1.2017527262369787,0.6580532905193516,30
